course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_2dbb0072785e,block-v1:edX+DemoX+Demo_Course+type@html+block@html_07d547513285,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_36e0beb03f0a,block-v1:edX+DemoX+Demo_Course+type@discussion+block@ddede76df71045ffa16de9d1481d2119,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_36e0beb03f0a,block-v1:edX+DemoX+Demo_Course+type@problem+block@ex_practice_3,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_3888db0bc286,block-v1:edX+DemoX+Demo_Course+type@discussion+block@discussion_5deb6081620d,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_3888db0bc286,block-v1:edX+DemoX+Demo_Course+type@html+block@html_49b4494da2f7,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_98cf62510471,block-v1:edX+DemoX+Demo_Course+type@discussion+block@e0d7423118ab432582d03e8e8dad8e36,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_98cf62510471,block-v1:edX+DemoX+Demo_Course+type@html+block@700x_pathways,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_aae927868e55,block-v1:edX+DemoX+Demo_Course+type@discussion+block@c6cd4bea43454aaea60ad01beb0cf213,2
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_aae927868e55,block-v1:edX+DemoX+Demo_Course+type@html+block@891211e17f9a472290a5f12c7a6626d7,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_aae927868e55,block-v1:edX+DemoX+Demo_Course+type@problem+block@python_grader,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_ac391cde8a91,block-v1:edX+DemoX+Demo_Course+type@discussion+block@cd177caa62444fbca48aa8f843f09eac,2
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_ac391cde8a91,block-v1:edX+DemoX+Demo_Course+type@problem+block@d1b84dcd39b0423d9e288f27f0f7f242,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_ac391cde8a91,block-v1:edX+DemoX+Demo_Course+type@problem+block@ex_practice_limited_checks,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_bc69a47c6fae,block-v1:edX+DemoX+Demo_Course+type@discussion+block@ed01bcd164e64038a78964a16eac3edc,2
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_bc69a47c6fae,block-v1:edX+DemoX+Demo_Course+type@html+block@78e3719e864e45f3bee938461f3c3de6,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_bc69a47c6fae,block-v1:edX+DemoX+Demo_Course+type@problem+block@700x_proteinmake,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_c037f3757df1,block-v1:edX+DemoX+Demo_Course+type@discussion+block@4f06b358a96f4d1dae57d6d81acd06f2,3
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_c037f3757df1,block-v1:edX+DemoX+Demo_Course+type@html+block@d5a5caaf35e84ebc9a747038465dcfb4,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_c037f3757df1,block-v1:edX+DemoX+Demo_Course+type@problem+block@free_form_simulation,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_c037f3757df1,block-v1:edX+DemoX+Demo_Course+type@problem+block@logic_gate_problem,2
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_d32bf9b2242c,block-v1:edX+DemoX+Demo_Course+type@discussion+block@03f051f9a8814881a3783d2511613aa6,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_d32bf9b2242c,block-v1:edX+DemoX+Demo_Course+type@html+block@Lab_5B_Mosfet_Amplifier_Experiment,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_f04afeac0131,block-v1:edX+DemoX+Demo_Course+type@discussion+block@4aba537a78774bd5a862485a8563c345,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_f04afeac0131,block-v1:edX+DemoX+Demo_Course+type@problem+block@ex_practice_2,0
